,loss,accuracy,binary_accuracy,dice_score,io_u,binary_io_u,val_loss,val_accuracy,val_binary_accuracy,val_dice_score,val_io_u,val_binary_io_u
287,0.0716191977262497,0.9398895502090454,0.9398895502090454,0.9288790225982666,0.38398274779319763,0.8686591982841492,0.07801326364278793,0.9342302680015564,0.9342302680015564,0.9215596914291382,0.016404401510953903,0.8630489706993103
288,0.07135698944330215,0.9379428625106812,0.9379428625106812,0.9296245574951172,0.42861586809158325,0.8681586980819702,0.07516108453273773,0.9374837279319763,0.9374837279319763,0.9244037866592407,0.016658157110214233,0.8683884739875793
289,0.07046934217214584,0.9406465291976929,0.9406465291976929,0.9290676116943359,0.4125421643257141,0.870123028755188,0.07195211201906204,0.9402949213981628,0.9402949213981628,0.9276633858680725,0.014991404488682747,0.8733324408531189
290,0.07203696668148041,0.9393503069877625,0.9393503069877625,0.9275549054145813,0.41219034790992737,0.8675858378410339,0.07735131680965424,0.9348116517066956,0.9348116517066956,0.9223501682281494,0.016215337440371513,0.8642168641090393
291,0.06684514135122299,0.9426803588867188,0.9426803588867188,0.9325117468833923,0.4358369708061218,0.8766546845436096,0.07637961208820343,0.9356885552406311,0.9356885552406311,0.9233183860778809,0.014374316670000553,0.8654043674468994
292,0.06923172622919083,0.9414421319961548,0.9414421319961548,0.9308963418006897,0.40780946612358093,0.8726937770843506,0.06841948628425598,0.9442352056503296,0.9442352056503296,0.931160569190979,0.01000453531742096,0.8795881867408752
293,0.0689162015914917,0.9419664144515991,0.9419664144515991,0.9309121966362,0.38426145911216736,0.8728438019752502,0.0794462189078331,0.9327794313430786,0.9327794313430786,0.9201631546020508,0.015148088335990906,0.8605782389640808
294,0.0728040486574173,0.9382728338241577,0.9382728338241577,0.9259025454521179,0.40446367859840393,0.8659088611602783,0.0726240798830986,0.9398584961891174,0.9398584961891174,0.9269030094146729,0.01320586446672678,0.8724482655525208
295,0.07122752815485,0.9394237399101257,0.9394237399101257,0.9292054176330566,0.3978971540927887,0.8695686459541321,0.07161364704370499,0.9406862854957581,0.9406862854957581,0.9279333353042603,0.011417304165661335,0.8738691210746765
296,0.07161898910999298,0.939954936504364,0.939954936504364,0.9270954132080078,0.368499219417572,0.8688320517539978,0.08097266405820847,0.9309415221214294,0.9309415221214294,0.918676495552063,0.016608573496341705,0.8576128482818604
297,0.06776058673858643,0.9426591992378235,0.9426591992378235,0.9319549202919006,0.40009835362434387,0.8758860230445862,0.06943409889936447,0.9436460137367249,0.9436460137367249,0.9301789999008179,0.013945319689810276,0.8789511919021606
298,0.06698353588581085,0.9440792202949524,0.9440792202949524,0.93312007188797,0.4070006310939789,0.8772944808006287,0.06949887424707413,0.9438456296920776,0.9438456296920776,0.9300433397293091,0.012851182371377945,0.8782382607460022
